date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newAdmissions,cumAdmissions,hospitalCases,covidOccupiedMVBeds,newTestsByPublishDate,cumTestsByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
2021-06-18,Scotland,950.0,251911.0,42.0,25533.0,128.0,12.0,28809.0,6856717.0,2.0,7690.0,140.8,3.0,7699.0,140.9,3611266.0,2555308.0
2021-06-19,Scotland,1209.0,253120.0,25.0,25558.0,145.0,10.0,22098.0,6878815.0,2.0,7692.0,140.8,2.0,7701.0,141.0,3630589.0,2571637.0
2021-06-20,Scotland,1205.0,254325.0,30.0,25588.0,150.0,13.0,18580.0,6897395.0,0.0,7692.0,140.8,3.0,7704.0,141.0,3647437.0,2586970.0
2021-06-21,Scotland,1250.0,255575.0,33.0,25621.0,159.0,15.0,25038.0,6922433.0,0.0,7692.0,140.8,2.0,7706.0,141.1,3664571.0,2602753.0
2021-06-22,Scotland,2167.0,257742.0,46.0,25667.0,171.0,18.0,42310.0,6964743.0,4.0,7696.0,140.9,4.0,7710.0,141.1,3681620.0,2617450.0
2021-06-23,Scotland,2969.0,260711.0,51.0,25718.0,170.0,18.0,40952.0,7005695.0,5.0,7701.0,141.0,1.0,7711.0,141.1,3695303.0,2631533.0
2021-06-24,Scotland,2999.0,263710.0,44.0,25762.0,177.0,17.0,26794.0,7032489.0,5.0,7706.0,141.1,2.0,7713.0,141.2,3709801.0,2647397.0
2021-06-25,Scotland,1747.0,265457.0,36.0,25798.0,188.0,16.0,33569.0,7066058.0,2.0,7708.0,141.1,1.0,7714.0,141.2,3730101.0,2666827.0
2021-06-26,Scotland,2836.0,268293.0,30.0,25828.0,197.0,18.0,31695.0,7097753.0,3.0,7711.0,141.1,8.0,7722.0,141.3,3747510.0,2679357.0
2021-06-27,Scotland,2639.0,270932.0,31.0,25859.0,196.0,17.0,27226.0,7124979.0,1.0,7712.0,141.2,3.0,7725.0,141.4,3765379.0,2691775.0
2021-06-28,Scotland,3285.0,274217.0,58.0,25917.0,202.0,20.0,27875.0,7152854.0,0.0,7712.0,141.2,3.0,7728.0,141.5,3781887.0,2701195.0
2021-06-29,Scotland,3118.0,277335.0,66.0,25983.0,215.0,20.0,41710.0,7194564.0,1.0,7713.0,141.2,3.0,7731.0,141.5,3799467.0,2712237.0
2021-06-30,Scotland,3887.0,281222.0,68.0,26051.0,235.0,19.0,42843.0,7237407.0,3.0,7716.0,141.2,1.0,7732.0,141.5,3816251.0,2722725.0
2021-07-01,Scotland,4234.0,285456.0,57.0,26108.0,275.0,16.0,37689.0,7275096.0,6.0,7722.0,141.3,1.0,7733.0,141.5,3831770.0,2737347.0
2021-07-02,Scotland,3823.0,289279.0,61.0,26169.0,285.0,19.0,34567.0,7309663.0,4.0,7726.0,141.4,2.0,7735.0,141.6,3844371.0,2749373.0
2021-07-03,Scotland,3108.0,292387.0,52.0,26221.0,306.0,25.0,25648.0,7335311.0,3.0,7729.0,141.5,3.0,7738.0,141.6,3857584.0,2762156.0
2021-07-04,Scotland,2726.0,295113.0,63.0,26284.0,316.0,25.0,20222.0,7355533.0,0.0,7729.0,141.5,6.0,7744.0,141.7,3869223.0,2774136.0
2021-07-05,Scotland,2372.0,297485.0,83.0,26367.0,338.0,30.0,25123.0,7380656.0,0.0,7729.0,141.5,5.0,7749.0,141.8,3879458.0,2791071.0
2021-07-06,Scotland,2363.0,299848.0,97.0,26464.0,346.0,32.0,40842.0,7421498.0,6.0,7735.0,141.6,11.0,7760.0,142.0,3890176.0,2808902.0
2021-07-07,Scotland,3799.0,303647.0,88.0,26552.0,387.0,34.0,38333.0,7459831.0,5.0,7740.0,141.7,4.0,7764.0,142.1,3900864.0,2825886.0
2021-07-08,Scotland,2802.0,306449.0,94.0,26646.0,401.0,38.0,35331.0,7495162.0,4.0,7744.0,141.7,10.0,7774.0,142.3,3911189.0,2843938.0
2021-07-09,Scotland,3216.0,309665.0,80.0,26726.0,427.0,39.0,27162.0,7522324.0,6.0,7750.0,141.9,5.0,7779.0,142.4,3920145.0,2861110.0
2021-07-10,Scotland,2190.0,311855.0,83.0,26809.0,436.0,42.0,20242.0,7542566.0,7.0,7757.0,142.0,6.0,7785.0,142.5,3928409.0,2877326.0
2021-07-11,Scotland,2048.0,313903.0,67.0,26876.0,445.0,40.0,21326.0,7563892.0,0.0,7757.0,142.0,5.0,7790.0,142.6,3934408.0,2893271.0
2021-07-12,Scotland,2134.0,316037.0,91.0,26967.0,469.0,40.0,23804.0,7587696.0,0.0,7757.0,142.0,4.0,7794.0,142.7,3941571.0,2903557.0
2021-07-13,Scotland,2529.0,318566.0,97.0,27064.0,506.0,41.0,35849.0,7623545.0,4.0,7761.0,142.1,5.0,7799.0,142.8,3948446.0,2914904.0
2021-07-14,Scotland,2636.0,321202.0,,,515.0,46.0,34773.0,7658318.0,11.0,7772.0,142.3,1.0,7800.0,142.8,3956549.0,2927130.0
2021-07-15,Scotland,2086.0,323288.0,,,543.0,47.0,26868.0,7685186.0,19.0,7791.0,142.6,0.0,7800.0,142.8,3963502.0,2940202.0
2021-07-16,Scotland,2047.0,325335.0,,,532.0,48.0,29634.0,7714820.0,5.0,7796.0,142.7,0.0,7800.0,142.8,3970026.0,2954776.0
2021-07-17,Scotland,2317.0,327652.0,,,517.0,49.0,19427.0,7734247.0,4.0,7800.0,142.8,0.0,7800.0,142.8,3976022.0,2966054.0
2021-07-18,Scotland,1735.0,329387.0,,,514.0,46.0,15660.0,7749907.0,0.0,7800.0,142.8,0.0,7800.0,142.8,3981950.0,2978746.0
2021-07-19,Scotland,1464.0,330851.0,,,536.0,45.0,,,0.0,7800.0,142.8,,,,,
2020-03-01,Northern Ireland,,,,,11.0,,,,,,,,,,,
2020-03-02,Northern Ireland,,,1.0,1.0,12.0,,,,,,,,,,,
2020-03-03,Northern Ireland,,,0.0,1.0,12.0,,,,,,,,,,,
2020-03-04,Northern Ireland,,,0.0,1.0,12.0,,,,,,,,,,,
2020-03-05,Northern Ireland,,,1.0,2.0,13.0,,,,,,,,,,,
2020-03-06,Northern Ireland,2.0,2.0,3.0,5.0,16.0,,,,,,,,,,,
2020-03-07,Northern Ireland,2.0,4.0,0.0,5.0,16.0,,,,,,,,,,,
2020-03-08,Northern Ireland,5.0,9.0,0.0,5.0,16.0,,,,,,,,,,,
2020-03-09,Northern Ireland,3.0,12.0,1.0,6.0,17.0,,,,,,,,,,,
2020-03-10,Northern Ireland,0.0,16.0,4.0,10.0,21.0,,,,,,,,,,,
2020-03-11,Northern Ireland,2.0,18.0,4.0,14.0,25.0,,,,,,,,,,,
2020-03-12,Northern Ireland,1.0,19.0,3.0,17.0,28.0,,,,,,,,,,,
2020-03-13,Northern Ireland,10.0,29.0,2.0,19.0,29.0,,,,,,,,,,,
2020-03-14,Northern Ireland,5.0,34.0,2.0,21.0,31.0,,,,,,,,,,,
2020-03-15,Northern Ireland,11.0,45.0,1.0,22.0,31.0,,,,,,,,,,,
2020-03-16,Northern Ireland,7.0,52.0,4.0,26.0,35.0,,,,,,,,,,,
2020-03-17,Northern Ireland,10.0,62.0,5.0,31.0,37.0,,,,,,,,,,,
2020-03-18,Northern Ireland,6.0,68.0,8.0,39.0,43.0,,,,,,,1.0,1.0,0.1,,
2020-03-19,Northern Ireland,9.0,77.0,5.0,44.0,44.0,,,,,1.0,0.1,1.0,2.0,0.1,,
2020-03-20,Northern Ireland,9.0,86.0,12.0,56.0,56.0,,,,,1.0,0.1,0.0,2.0,0.1,,
2020-03-21,Northern Ireland,22.0,108.0,15.0,71.0,70.0,,,,1.0,2.0,0.1,1.0,3.0,0.2,,
2020-03-22,Northern Ireland,20.0,128.0,10.0,81.0,77.0,,,,0.0,2.0,0.1,1.0,4.0,0.2,,
2020-03-23,Northern Ireland,20.0,148.0,18.0,99.0,87.0,6.0,,,1.0,3.0,0.2,5.0,9.0,0.5,,
2020-03-24,Northern Ireland,24.0,172.0,15.0,114.0,94.0,2.0,,,2.0,5.0,0.3,2.0,11.0,0.6,,
2020-03-25,Northern Ireland,37.0,209.0,29.0,143.0,116.0,10.0,,,2.0,7.0,0.4,4.0,15.0,0.8,,
2020-03-26,Northern Ireland,32.0,241.0,28.0,171.0,140.0,10.0,,,3.0,10.0,0.5,2.0,17.0,0.9,,
2020-03-27,Northern Ireland,34.0,275.0,30.0,201.0,158.0,15.0,,,3.0,13.0,0.7,3.0,20.0,1.1,,
2020-03-28,Northern Ireland,49.0,324.0,37.0,238.0,188.0,19.0,,,2.0,15.0,0.8,8.0,28.0,1.5,,
2020-03-29,Northern Ireland,86.0,410.0,34.0,272.0,207.0,26.0,,,6.0,21.0,1.1,4.0,32.0,1.7,,
2020-03-30,Northern Ireland,123.0,533.0,35.0,307.0,227.0,25.0,,,1.0,22.0,1.2,4.0,36.0,1.9,,
2020-03-31,Northern Ireland,53.0,586.0,43.0,350.0,252.0,32.0,,,6.0,28.0,1.5,5.0,41.0,2.2,,
2020-04-01,Northern Ireland,103.0,689.0,45.0,395.0,280.0,46.0,,,2.0,30.0,1.6,4.0,45.0,2.4,,
2020-04-02,Northern Ireland,85.0,774.0,44.0,439.0,305.0,47.0,,,6.0,36.0,1.9,10.0,55.0,2.9,,
2020-04-03,Northern Ireland,130.0,904.0,44.0,483.0,306.0,46.0,,,12.0,48.0,2.5,10.0,65.0,3.4,,
2020-04-04,Northern Ireland,94.0,998.0,41.0,524.0,330.0,45.0,,,8.0,56.0,3.0,9.0,74.0,3.9,,
2020-04-05,Northern Ireland,91.0,1089.0,29.0,553.0,330.0,44.0,,,7.0,63.0,3.3,11.0,85.0,4.5,,
2020-04-06,Northern Ireland,69.0,1158.0,42.0,595.0,346.0,44.0,,,7.0,70.0,3.7,6.0,91.0,4.8,,
2020-04-07,Northern Ireland,97.0,1255.0,39.0,634.0,354.0,49.0,,,3.0,73.0,3.9,8.0,99.0,5.2,,
2020-04-08,Northern Ireland,84.0,1339.0,32.0,666.0,357.0,46.0,,,5.0,78.0,4.1,4.0,103.0,5.4,,
2020-04-09,Northern Ireland,138.0,1477.0,33.0,699.0,347.0,44.0,,,4.0,82.0,4.3,18.0,121.0,6.4,,
2020-04-10,Northern Ireland,112.0,1589.0,20.0,719.0,317.0,48.0,,,10.0,92.0,4.9,11.0,132.0,7.0,,
2020-04-11,Northern Ireland,128.0,1717.0,22.0,741.0,318.0,48.0,,,15.0,107.0,5.7,11.0,143.0,7.6,,
2020-04-12,Northern Ireland,89.0,1806.0,22.0,763.0,316.0,46.0,,,11.0,118.0,6.2,16.0,159.0,8.4,,
2020-04-13,Northern Ireland,76.0,1882.0,17.0,780.0,308.0,39.0,,,6.0,124.0,6.5,7.0,166.0,8.8,,
2020-04-14,Northern Ireland,85.0,1967.0,22.0,802.0,296.0,38.0,,,10.0,134.0,7.1,12.0,178.0,9.4,,
2020-04-15,Northern Ireland,121.0,2088.0,23.0,825.0,278.0,36.0,,,6.0,140.0,7.4,16.0,194.0,10.2,,
2020-04-16,Northern Ireland,113.0,2201.0,33.0,858.0,283.0,33.0,,,18.0,158.0,8.3,11.0,205.0,10.8,,
2020-04-17,Northern Ireland,137.0,2338.0,32.0,890.0,290.0,34.0,,,18.0,176.0,9.3,9.0,214.0,11.3,,
2020-04-18,Northern Ireland,148.0,2486.0,15.0,905.0,287.0,33.0,,,17.0,193.0,10.2,10.0,224.0,11.8,,
2020-04-19,Northern Ireland,159.0,2645.0,22.0,927.0,298.0,29.0,,,1.0,194.0,10.2,10.0,234.0,12.4,,
2020-04-20,Northern Ireland,83.0,2728.0,33.0,960.0,304.0,31.0,,,13.0,207.0,10.9,12.0,246.0,13.0,,
2020-04-21,Northern Ireland,30.0,2758.0,31.0,991.0,312.0,34.0,,,13.0,220.0,11.6,13.0,259.0,13.7,,
2020-04-22,Northern Ireland,116.0,2874.0,27.0,1018.0,310.0,31.0,,,30.0,250.0,13.2,19.0,278.0,14.7,,
2020-04-23,Northern Ireland,142.0,3016.0,23.0,1041.0,301.0,33.0,,,13.0,263.0,13.9,16.0,294.0,15.5,,
2020-04-24,Northern Ireland,106.0,3122.0,22.0,1063.0,295.0,29.0,,,15.0,278.0,14.7,11.0,305.0,16.1,,
2020-04-25,Northern Ireland,104.0,3226.0,19.0,1082.0,298.0,31.0,,,16.0,294.0,15.5,15.0,320.0,16.9,,
2020-04-26,Northern Ireland,82.0,3308.0,11.0,1093.0,289.0,27.0,,,5.0,299.0,15.8,14.0,334.0,17.6,,
2020-04-27,Northern Ireland,66.0,3374.0,23.0,1116.0,286.0,27.0,,,10.0,309.0,16.3,13.0,347.0,18.3,,
2020-04-28,Northern Ireland,34.0,3408.0,11.0,1127.0,277.0,27.0,,,20.0,329.0,17.4,6.0,353.0,18.6,,
2020-04-29,Northern Ireland,55.0,3463.0,17.0,1144.0,270.0,26.0,,,9.0,338.0,17.8,14.0,367.0,19.4,,
2020-04-30,Northern Ireland,73.0,3536.0,27.0,1171.0,275.0,25.0,,,9.0,347.0,18.3,8.0,375.0,19.8,,
2020-05-01,Northern Ireland,87.0,3623.0,19.0,1190.0,269.0,22.0,,,18.0,365.0,19.3,12.0,387.0,20.4,,
2020-05-02,Northern Ireland,66.0,3689.0,12.0,1202.0,268.0,23.0,,,11.0,376.0,19.9,12.0,399.0,21.1,,
2020-05-03,Northern Ireland,78.0,3767.0,10.0,1212.0,264.0,21.0,,,5.0,381.0,20.1,11.0,410.0,21.7,,
2020-05-04,Northern Ireland,69.0,3836.0,13.0,1225.0,260.0,21.0,,,6.0,387.0,20.4,9.0,419.0,22.1,,
2020-05-05,Northern Ireland,45.0,3881.0,11.0,1236.0,243.0,21.0,,,17.0,404.0,21.3,6.0,425.0,22.4,,
2020-05-06,Northern Ireland,53.0,3934.0,17.0,1253.0,239.0,22.0,,,14.0,418.0,22.1,3.0,428.0,22.6,,
2020-05-07,Northern Ireland,50.0,3984.0,12.0,1265.0,231.0,22.0,,,4.0,422.0,22.3,3.0,431.0,22.8,,
2020-05-08,Northern Ireland,38.0,4022.0,7.0,1272.0,220.0,23.0,,,4.0,426.0,22.5,6.0,437.0,23.1,,
2020-05-09,Northern Ireland,56.0,4078.0,19.0,1291.0,232.0,19.0,,,4.0,430.0,22.7,7.0,444.0,23.4,,
2020-05-10,Northern Ireland,41.0,4119.0,18.0,1309.0,241.0,16.0,,,5.0,435.0,23.0,10.0,454.0,24.0,,
2020-05-11,Northern Ireland,30.0,4149.0,22.0,1331.0,248.0,13.0,,,3.0,438.0,23.1,2.0,456.0,24.1,,
2020-05-12,Northern Ireland,44.0,4193.0,10.0,1341.0,244.0,14.0,,,9.0,447.0,23.6,4.0,460.0,24.3,,
2020-05-13,Northern Ireland,60.0,4253.0,16.0,1357.0,245.0,12.0,,,2.0,449.0,23.7,3.0,463.0,24.4,,
2020-05-14,Northern Ireland,38.0,4291.0,13.0,1370.0,226.0,12.0,,,5.0,454.0,24.0,10.0,473.0,25.0,,
2020-05-15,Northern Ireland,26.0,4317.0,11.0,1381.0,210.0,10.0,,,15.0,469.0,24.8,3.0,476.0,25.1,,
2020-05-16,Northern Ireland,40.0,4357.0,7.0,1388.0,206.0,12.0,,,4.0,473.0,25.0,4.0,480.0,25.3,,
2020-05-17,Northern Ireland,28.0,4385.0,12.0,1400.0,208.0,13.0,,,3.0,476.0,25.1,7.0,487.0,25.7,,
2020-05-18,Northern Ireland,16.0,4401.0,11.0,1411.0,202.0,9.0,,,6.0,482.0,25.5,7.0,494.0,26.1,,
2020-05-19,Northern Ireland,20.0,4421.0,10.0,1421.0,197.0,7.0,,,7.0,489.0,25.8,5.0,499.0,26.4,,
2020-05-20,Northern Ireland,18.0,4439.0,5.0,1426.0,181.0,5.0,,,5.0,494.0,26.1,5.0,504.0,26.6,,
2020-05-21,Northern Ireland,42.0,4481.0,8.0,1434.0,172.0,6.0,,,7.0,501.0,26.5,4.0,508.0,26.8,,
2020-05-22,Northern Ireland,23.0,4504.0,5.0,1439.0,164.0,4.0,,,3.0,504.0,26.6,1.0,509.0,26.9,,
2020-05-23,Northern Ireland,41.0,4545.0,4.0,1443.0,162.0,5.0,,,1.0,505.0,26.7,2.0,511.0,27.0,,
2020-05-24,Northern Ireland,25.0,4570.0,4.0,1447.0,161.0,4.0,,,1.0,506.0,26.7,7.0,518.0,27.4,,
2020-05-25,Northern Ireland,39.0,4609.0,9.0,1456.0,159.0,5.0,,,8.0,514.0,27.1,1.0,519.0,27.4,,
2020-05-26,Northern Ireland,28.0,4637.0,10.0,1466.0,158.0,5.0,,,0.0,514.0,27.1,1.0,520.0,27.5,,
2020-05-27,Northern Ireland,26.0,4663.0,6.0,1472.0,149.0,5.0,,,2.0,516.0,27.2,4.0,524.0,27.7,,
2020-05-28,Northern Ireland,16.0,4679.0,6.0,1478.0,144.0,5.0,,,2.0,518.0,27.4,3.0,527.0,27.8,,
2020-05-29,Northern Ireland,17.0,4696.0,6.0,1484.0,136.0,4.0,,,3.0,521.0,27.5,1.0,528.0,27.9,,
2020-05-30,Northern Ireland,13.0,4709.0,5.0,1489.0,137.0,4.0,,,1.0,522.0,27.6,2.0,530.0,28.0,,
2020-05-31,Northern Ireland,7.0,4716.0,4.0,1493.0,139.0,4.0,,,1.0,523.0,27.6,1.0,531.0,28.0,,
2020-06-01,Northern Ireland,12.0,4728.0,3.0,1496.0,127.0,4.0,,,1.0,524.0,27.7,1.0,532.0,28.1,,
2020-06-02,Northern Ireland,4.0,4732.0,4.0,1500.0,119.0,5.0,,,2.0,526.0,27.8,2.0,534.0,28.2,,
2020-06-03,Northern Ireland,8.0,4740.0,3.0,1503.0,108.0,3.0,,,8.0,534.0,28.2,2.0,536.0,28.3,,
2020-06-04,Northern Ireland,33.0,4773.0,3.0,1506.0,96.0,7.0,,,1.0,535.0,28.3,0.0,536.0,28.3,,
2020-06-05,Northern Ireland,3.0,4776.0,3.0,1509.0,92.0,6.0,,,1.0,536.0,28.3,1.0,537.0,28.4,,
2020-06-06,Northern Ireland,14.0,4790.0,3.0,1512.0,89.0,6.0,,,1.0,537.0,28.4,0.0,537.0,28.4,,
2020-06-07,Northern Ireland,6.0,4796.0,1.0,1513.0,89.0,4.0,,,0.0,537.0,28.4,0.0,537.0,28.4,,
2020-06-08,Northern Ireland,6.0,4802.0,2.0,1515.0,89.0,4.0,,,0.0,537.0,28.4,0.0,537.0,28.4,,
2020-06-09,Northern Ireland,3.0,4805.0,6.0,1521.0,84.0,3.0,,,0.0,537.0,28.4,0.0,537.0,28.4,,
2020-06-10,Northern Ireland,13.0,4818.0,5.0,1526.0,82.0,5.0,,,0.0,537.0,28.4,0.0,537.0,28.4,,
2020-06-11,Northern Ireland,4.0,4822.0,5.0,1531.0,76.0,6.0,,,1.0,538.0,28.4,2.0,539.0,28.5,,
2020-06-12,Northern Ireland,16.0,4838.0,2.0,1533.0,70.0,5.0,,,1.0,539.0,28.5,1.0,540.0,28.5,,
2020-06-13,Northern Ireland,3.0,4841.0,2.0,1535.0,68.0,4.0,,,2.0,541.0,28.6,1.0,541.0,28.6,,
2020-06-14,Northern Ireland,7.0,4848.0,0.0,1535.0,67.0,4.0,,,0.0,541.0,28.6,0.0,541.0,28.6,,
2020-06-15,Northern Ireland,4.0,4852.0,0.0,1535.0,66.0,4.0,,,0.0,541.0,28.6,0.0,541.0,28.6,,
2020-06-16,Northern Ireland,2.0,4854.0,1.0,1536.0,59.0,3.0,,,1.0,542.0,28.6,1.0,542.0,28.6,,
2020-06-17,Northern Ireland,8.0,4862.0,1.0,1537.0,53.0,2.0,,,1.0,543.0,28.7,1.0,543.0,28.7,,
2020-06-18,Northern Ireland,1.0,4863.0,0.0,1537.0,50.0,2.0,,,0.0,543.0,28.7,1.0,544.0,28.7,,
2020-06-19,Northern Ireland,3.0,4866.0,1.0,1538.0,45.0,2.0,,,1.0,544.0,28.7,1.0,545.0,28.8,,
2020-06-20,Northern Ireland,0.0,4866.0,3.0,1541.0,47.0,2.0,,,1.0,545.0,28.8,0.0,545.0,28.8,,
2020-06-21,Northern Ireland,4.0,4870.0,4.0,1545.0,51.0,2.0,,,0.0,545.0,28.8,0.0,545.0,28.8,,
2020-06-22,Northern Ireland,1.0,4871.0,2.0,1547.0,52.0,2.0,,,0.0,545.0,28.8,1.0,546.0,28.8,,
2020-06-23,Northern Ireland,0.0,4871.0,3.0,1550.0,53.0,2.0,,,1.0,546.0,28.8,1.0,547.0,28.9,,
2020-06-24,Northern Ireland,2.0,4873.0,1.0,1551.0,48.0,2.0,,,1.0,547.0,28.9,0.0,547.0,28.9,,
2020-06-25,Northern Ireland,1.0,4874.0,2.0,1553.0,47.0,1.0,,,0.0,547.0,28.9,1.0,548.0,28.9,,
2020-06-26,Northern Ireland,4.0,5748.0,2.0,1555.0,40.0,1.0,,,1.0,548.0,28.9,2.0,550.0,29.0,,
2020-06-27,Northern Ireland,2.0,5750.0,0.0,1555.0,37.0,0.0,,,1.0,549.0,29.0,0.0,550.0,29.0,,
2020-06-28,Northern Ireland,1.0,5751.0,3.0,1558.0,40.0,0.0,,,1.0,550.0,29.0,0.0,550.0,29.0,,
2020-06-29,Northern Ireland,6.0,5757.0,0.0,1558.0,36.0,0.0,,,1.0,551.0,29.1,1.0,551.0,29.1,,
2020-06-30,Northern Ireland,3.0,5760.0,2.0,1560.0,34.0,0.0,,,0.0,551.0,29.1,0.0,551.0,29.1,,
2020-07-01,Northern Ireland,1.0,5761.0,0.0,1560.0,32.0,0.0,,,0.0,551.0,29.1,1.0,552.0,29.1,,
2020-07-02,Northern Ireland,7.0,5768.0,2.0,1562.0,31.0,0.0,1508.0,141434.0,1.0,552.0,29.1,0.0,552.0,29.1,,
2020-07-03,Northern Ireland,4.0,5747.0,1.0,1563.0,28.0,0.0,,141434.0,2.0,554.0,29.3,2.0,554.0,29.3,,
2020-07-04,Northern Ireland,0.0,5747.0,3.0,1566.0,30.0,0.0,,141434.0,0.0,554.0,29.3,0.0,554.0,29.3,,
2020-07-05,Northern Ireland,0.0,5747.0,0.0,1566.0,30.0,0.0,,144879.0,0.0,554.0,29.3,0.0,554.0,29.3,,
2020-07-06,Northern Ireland,0.0,5756.0,1.0,1567.0,30.0,0.0,1067.0,145946.0,0.0,554.0,29.3,0.0,554.0,29.3,,
2020-07-07,Northern Ireland,5.0,5761.0,1.0,1568.0,31.0,0.0,1228.0,147174.0,0.0,554.0,29.3,0.0,554.0,29.3,,
2020-07-08,Northern Ireland,4.0,5765.0,3.0,1571.0,31.0,0.0,1777.0,148951.0,0.0,554.0,29.3,0.0,554.0,29.3,,
2020-07-09,Northern Ireland,3.0,5768.0,2.0,1573.0,29.0,0.0,1542.0,150493.0,0.0,554.0,29.3,1.0,555.0,29.3,,
2020-07-10,Northern Ireland,4.0,5772.0,0.0,1573.0,27.0,0.0,,150493.0,0.0,554.0,29.3,0.0,555.0,29.3,,
2020-07-11,Northern Ireland,0.0,5772.0,1.0,1574.0,28.0,0.0,,150493.0,0.0,554.0,29.3,0.0,555.0,29.3,,
2020-07-12,Northern Ireland,0.0,5772.0,0.0,1574.0,26.0,0.0,,153734.0,0.0,554.0,29.3,1.0,556.0,29.4,,
2020-07-13,Northern Ireland,0.0,5788.0,1.0,1575.0,25.0,1.0,1275.0,155009.0,2.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-14,Northern Ireland,2.0,5790.0,0.0,1575.0,24.0,1.0,1315.0,156324.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-15,Northern Ireland,9.0,5799.0,1.0,1576.0,25.0,1.0,1365.0,157689.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-16,Northern Ireland,16.0,5815.0,2.0,1578.0,25.0,1.0,1807.0,159496.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-17,Northern Ireland,19.0,5834.0,0.0,1578.0,23.0,1.0,,159496.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-18,Northern Ireland,0.0,5834.0,2.0,1580.0,25.0,1.0,,159496.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-19,Northern Ireland,0.0,5834.0,1.0,1581.0,26.0,1.0,,164254.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-20,Northern Ireland,0.0,5857.0,1.0,1582.0,27.0,1.0,1579.0,165833.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-21,Northern Ireland,2.0,5859.0,0.0,1582.0,25.0,2.0,1829.0,167662.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-22,Northern Ireland,9.0,5868.0,2.0,1584.0,24.0,2.0,1851.0,169513.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-23,Northern Ireland,8.0,5876.0,0.0,1584.0,24.0,2.0,2020.0,171533.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-24,Northern Ireland,15.0,5891.0,3.0,1587.0,25.0,2.0,,171533.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-25,Northern Ireland,0.0,5891.0,2.0,1589.0,25.0,2.0,,171533.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-26,Northern Ireland,0.0,5891.0,0.0,1589.0,24.0,2.0,,176158.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-27,Northern Ireland,0.0,5912.0,2.0,1591.0,25.0,1.0,1547.0,177705.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-28,Northern Ireland,9.0,5921.0,1.0,1592.0,25.0,1.0,1687.0,179392.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-29,Northern Ireland,9.0,5930.0,2.0,1594.0,26.0,1.0,1973.0,181365.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-30,Northern Ireland,8.0,5938.0,1.0,1595.0,24.0,1.0,1621.0,182986.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-07-31,Northern Ireland,10.0,5948.0,2.0,1597.0,25.0,1.0,,182986.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-01,Northern Ireland,0.0,5948.0,3.0,1600.0,27.0,1.0,,182986.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-02,Northern Ireland,0.0,5948.0,1.0,1601.0,26.0,1.0,,187618.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-03,Northern Ireland,0.0,5988.0,3.0,1604.0,25.0,1.0,2021.0,189639.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-04,Northern Ireland,8.0,5996.0,1.0,1605.0,24.0,1.0,1779.0,191418.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-05,Northern Ireland,10.0,6006.0,1.0,1606.0,23.0,1.0,3614.0,195032.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-06,Northern Ireland,43.0,6049.0,3.0,1609.0,26.0,1.0,3153.0,198185.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-07,Northern Ireland,15.0,6064.0,0.0,1609.0,25.0,1.0,,198185.0,0.0,556.0,29.4,0.0,556.0,29.4,,
2020-08-08,Northern Ireland,0.0,6064.0,5.0,1614.0,28.0,1.0,,198185.0,0.0,556.0,29.4,1.0,557.0,29.4,,
2020-08-09,Northern Ireland,0.0,6064.0,2.0,1616.0,29.0,1.0,,206004.0,0.0,556.0,29.4,0.0,557.0,29.4,,
2020-08-10,Northern Ireland,0.0,6140.0,0.0,1616.0,28.0,1.0,3402.0,209406.0,1.0,557.0,29.4,0.0,557.0,29.4,,
